"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-03",,"87","104","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-04",,"87","99","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-05","0.01","86","97","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-06","0.00","86","97","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-07",,"85","95",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-08","0.02","85","99","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-09","0.00","86","99","74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-10",,"87","100","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-11",,"85","101",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-12",,"81","91","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-13",,"83","92","74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-14",,"85","97","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-15",,"84","97","74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-16","0.00","85","95","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-17","0.01","86","100","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-18","0.00","89","104","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-19",,"89","104","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-20",,"90","105","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-21",,"91","105","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-22",,"89","102","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-23",,"89","105","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-24",,"86","99","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-25",,"86","100",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-26",,"81","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-27",,"83","96","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-28",,"84","99",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-29","1.10","84","96","69"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-04-30","0.00","83","97","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-01",,"88","101","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-02",,"88","99","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-03",,"87","99","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-04",,"85","98",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-05",,"87","99","74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-06",,"90","103","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-07",,"89","104","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-08",,"90","103","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-09","0.04","88","103",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-10","0.00","86","94","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-11",,"86",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-12",,"87","99",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-13",,"88","99","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-14",,"89","101","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-15",,"90","103","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-16",,"87","102",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-17",,"86","101","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-18",,"90","103","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-19",,"92","105","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-20",,"94","105","86"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-21","0.00","93","106","85"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-22",,"93","105","86"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-23",,"94","109","85"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-24",,"95","113","85"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-25",,"96","114","84"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-26","0.00","92","104","85"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-27","0.00","91","102","84"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-28",,"93","104","85"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-29",,"92","103","84"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-30",,"91","104","83"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-05-31",,"91","103","83"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-01","0.00","92","105","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-02",,"92","104","83"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-03",,"91","104","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-04","0.00","92","105","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-05",,"87","99",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-06",,"87","104",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-07",,"90","102","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-08",,"90","103","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-09",,"94","107","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-10",,"96","111","85"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-11",,"89","102",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-12","0.12","82","86","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-13","0.00","86","100","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-14",,"86","98","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-15","0.12","86","94","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-16","0.00","85","93","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-17","0.71","84","90","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-18","0.04","85","92","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-19","0.35","85","94","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-20","0.28","83","89","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-21","0.75","81","86","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-22","0.00","83","88","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-23","0.01","83","89","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-24","0.39","86","94","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-25","0.02","89","99","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-26","0.03","87","96","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-27","0.00","89","100","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-28",,"88","99","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-29","0.00","86","95","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-06-30","0.00","82","91","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-01","0.04","83","92","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-02","0.00","87","99","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-03","0.01","85","98","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-04","0.16","88","98","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-05","0.00","91","99","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-06",,"86","98",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-07",,"89","98","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-08","0.00","85","95",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-09",,"83","86",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-10",,"84","91","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-11",,"81","88","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-12",,"85","96","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-13","0.00","88","99","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-14","0.00","86","98",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-15","1.18","86","97","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-16","0.16","84","94","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-17","0.16","83","94",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-18","1.18","83","88","74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-19","0.00","84","88","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-20","0.00","85","94","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-21","0.83","83","91","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-22","0.39","83","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-23","0.63","83","88","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-24","0.00","85","91","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-25","0.00","80","89",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-26","1.69","81","86","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-27","0.39","79","83","74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-28","1.22","79","83","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-29","0.28","83","88","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-30","0.00","84","89","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-07-31","0.02","83","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-01","0.04","81","91","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-02","1.61","80","87","74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-03","0.16","83","91","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-04","0.00","85","93","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-05","0.00","86","92","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-06",,"85","93","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-07",,"85","92","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-08",,"86","94","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-09","0.00","87","95","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-10","0.00","87","96",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-11","0.00","84","92","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-12","1.26","82","90","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-13","0.39","85","90","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-14","0.08","84","90","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-15","0.02","83","86","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-16","0.02","82","84","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-17","0.47","84","93","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-18","0.67","85","92","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-19","0.00","84",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-20",,"85","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-21",,"86","92","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-22",,"83","91","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-23","0.08","85","95","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-24","0.03","83","90","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-25","0.04","82","91","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-26","2.24","82","90","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-27","0.55","80","85","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-28","1.97","83","91","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-29","0.02","85","94",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-30","0.04","84","89","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-08-31","0.04","83","92","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-01","0.02","83","88","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-02","0.00","83","92","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-03",,"81","94",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-04","1.38","84","94","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-05","0.08","83","94",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-06","0.24","82","92","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-07","0.43","83","93","74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-08","0.00","83","86","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-09","0.00","85","95","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-10",,"86","94","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-11",,"85","92","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-12",,"83","93","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-13",,"81","88","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-14",,"81","87","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-15","0.98","81","86","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-16","0.31","82","85","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-17","0.12","85","91","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-18","0.00","86","92","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-19",,"83","92",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-20","0.08","81","87","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-21","0.43","83","89","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-22","0.02","87","95","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-23","0.00","86","91","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-24",,"86","91","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-25",,"86","94","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-26","0.00","86","93","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-27",,"86","95","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-28",,"83","92","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-29",,"85","93","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-09-30",,"84","94","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-01",,"85","94","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-02",,"83","96","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-03",,"82","92","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-04",,"84","92","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-05",,"84","93","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-06",,"82","92",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-07",,"79","81","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-08",,"81","90","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-09",,"82","90","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-10",,"83","95","74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-11",,"84","94","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-12",,"83","93",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-13",,"82","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-14",,"82","92","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-15",,"82","89","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-16","0.00","82","90","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-17",,"82","91","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-18",,"83","90","74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-19",,"84","93","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-20",,"84","94","74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-21",,"83","94","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-22",,"84","93","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-23",,"84","93","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-24",,"83","91","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-25",,"82","92","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-26",,"81","92","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-27",,"81","92","71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-28",,"82","91","71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-29",,"82","91","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-30","0.00","77","80",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-10-31","0.00","77","84","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-01","0.08","78","84","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-02","0.08","79","88","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-03","0.00","80","89","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-04",,"81","90","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-05",,"81","91","71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-06",,"81","92","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-07",,"80","91","71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-08",,"80","90","71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-09",,"78","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-10",,"78","85","71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-11",,"79",,"72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-12",,"78","90","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-13",,"78","91","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-14",,"79","92","69"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-15",,"78","91","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-16",,"79","90","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-17",,"74","81",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-18",,"75","86","67"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-19",,"76","88","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-20",,"74","87","64"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-21",,"75","87","63"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-22",,"75","88","64"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-23",,"76","88","65"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-24",,"76","89","64"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-25",,"76","90",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-26",,"77","89","67"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-27",,"78","89","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-28",,"78","88","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-29",,"78","89","69"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-11-30",,"78","86","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-01",,"79","89","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-02","0.00","76","82",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-03","0.00","77","91","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-04","0.00","77","89","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-05",,"78","90","69"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-06",,"78","90","69"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-07",,"73","87","67"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-08",,"73",,"62"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-09",,"73",,"61"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-10",,"75","90","60"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-11",,"76","91","63"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-12",,"79",,"68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-13","0.00","78","89","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-14","0.04","78",,"71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-15","0.04","73","79",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-16","0.00","71","76","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-17","0.02","73","81","67"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-18","0.00","75","87","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-19",,"71","79",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-20",,"71","83","62"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-21",,"71","76","67"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-22",,"71",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-23","0.00","72",,"64"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-24","0.00","73","81","67"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-25","0.00","69","78",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-26",,"65","78",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-27",,"66","81","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-28",,"69","85","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-29",,"70","87","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-30",,"72","87",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2015-12-31",,"73","87","64"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-01",,"72","84","63"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-02",,"72","85",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-03",,"74","87","63"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-04",,"73","83","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-05",,"70","82",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-06",,"71","84","59"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-07",,"72","87",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-08",,"72","90","59"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-09",,"74","90","60"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-10",,"72","85","61"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-11",,"71","84","58"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-12",,"71","87","60"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-13",,"70",,"58"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-14",,"71",,"57"
